Epoch	Time(sec)	Loss_E	Loss_V	MAE_val(eV)	MAE_test(eV)
28	5.2432877	2.372568055987358	50.1996214389801	0.95937180519104	0.30428430438041687
29	5.4056446000000005	1.5137073174118996	48.3555121421814	1.0362682342529297	0.5783233642578125
30	5.5622194	1.7132783308625221	46.06110072135925	1.0263514518737793	0.645572304725647
31	5.72007	2.128500424325466	46.636913776397705	0.8485798835754395	0.2949085235595703
32	5.878644899999999	1.5882676914334297	46.12179517745972	0.8757035732269287	0.4518882930278778
33	6.0355019	1.6757480194792151	44.33713364601135	0.7986669540405273	0.30283471941947937
34	6.194513199999999	1.8252090848982334	44.92131471633911	0.9071958065032959	0.5188213586807251
35	6.3550062	1.6649896502494812	44.333231925964355	0.9525291919708252	0.636517345905304
36	6.5137298999999995	1.34026437997818	44.07624626159668	0.7843124866485596	0.2925262451171875
37	6.668895600000001	2.001366924494505	44.44778656959534	0.7984683513641357	0.3278907835483551
38	6.8280973	1.9030364714562893	43.265219926834106	0.8386034965515137	0.41401901841163635
39	6.9890282	1.7074944451451302	43.16623520851135	0.8042654991149902	0.3321407437324524
40	7.1495885	1.635504798963666	39.610687017440796	0.8173110485076904	0.3246387541294098
41	7.309591299999999	1.5067422846332192	41.829375982284546	0.8552563190460205	0.48334845900535583
42	7.4692598	1.4711313731968403	39.99994969367981	0.7766165733337402	0.34996795654296875
43	7.6279979	1.231989678926766	39.23302388191223	0.9366023540496826	0.6494342684745789
44	7.7828651	1.2340596728026867	36.95566487312317	0.8572168350219727	0.3804168701171875
45	7.9393438	1.1595348939299583	37.54333186149597	0.9915895462036133	0.7934574484825134
46	8.1003111	1.7516572419553995	34.84082770347595	0.8375964164733887	0.4735187590122223
47	8.260066	1.218027986586094	33.37891733646393	0.7452168464660645	0.39844590425491333
48	8.418902	1.9493209458887577	34.59670567512512	0.7468540668487549	0.3408103883266449
49	8.5799994	1.693934302777052	33.09707474708557	0.8096444606781006	0.4196132719516754
50	8.735413	1.1369269546121359	30.49653387069702	0.7333896160125732	0.34039002656936646
51	8.8970522	0.9909485094249249	30.308510065078735	0.8569133281707764	0.5061393976211548
52	9.0560461	0.7870430555194616	28.271538615226746	0.7098054885864258	0.3645915985107422
53	9.2159784	1.4426569789648056	28.418150424957275	0.7050020694732666	0.34292489290237427
54	9.3754644	1.0324505753815174	27.484047889709473	0.7557487487792969	0.37249642610549927
55	9.5375253	0.9610410090535879	25.853617668151855	0.8317830562591553	0.45233154296875
56	9.6999235	1.5376525148749352	24.519286155700684	0.8381831645965576	0.5259197354316711
57	9.8609216	0.9977083336561918	22.664024114608765	0.780430793762207	0.3955795466899872
58	10.036208	0.8378848158754408	21.816558003425598	0.7407808303833008	0.37436792254447937
59	10.241259	1.2079172828234732	20.2693829536438	0.7474815845489502	0.4368698298931122
60	10.4326524	0.7795654418878257	19.88559901714325	0.7428693771362305	0.3651096522808075
61	10.6310169	0.8309976919554174	18.175565361976624	0.7274882793426514	0.381979376077652
62	10.8104644	0.7249135092715733	17.383477568626404	0.830549955368042	0.4729568660259247
63	11.003878199999999	0.862398337572813	16.33258366584778	0.7804346084594727	0.45753249526023865
64	11.1766828	1.1774839982390404	15.847540259361267	0.7016546726226807	0.4154815673828125
65	11.3584862	0.7084415545687079	14.989940404891968	0.7303633689880371	0.38574907183647156
66	11.5387912	1.6386833782307804	14.316384315490723	0.6965107917785645	0.3595508635044098
67	11.718695	0.8201968809589744	13.890806794166565	0.6711418628692627	0.3951210081577301
68	11.8834915	0.8601524699479342	13.472567677497864	0.6726934909820557	0.3579936921596527
69	12.0469407	0.6855430898722261	12.9889577627182	0.7795283794403076	0.4758480191230774
70	12.2194125	0.8006373988464475	13.0501549243927	0.8453185558319092	0.4850544035434723
71	12.4260892	0.7062315149232745	12.425126671791077	0.77815842628479	0.3868248164653778
72	12.6476728	0.6095838360488415	12.221009969711304	0.7496137619018555	0.39769402146339417
73	12.871699399999999	0.8078426942229271	11.737844824790955	0.792555570602417	0.45080986618995667
74	13.0627956	0.6496579498052597	11.353282749652863	0.7223687171936035	0.38909417390823364
75	13.241660099999999	0.9254063628613949	11.1776202917099	0.738391637802124	0.3828132748603821
76	13.416926299999998	1.1955462091136724	11.081500768661499	0.7464103698730469	0.33624497056007385
77	13.5977762	0.6556615717709064	10.766719460487366	0.7473671436309814	0.3563060760498047
78	13.774119699999998	0.7825341150164604	10.646421194076538	0.709444522857666	0.39939042925834656
79	13.943719199999999	0.6538866343908012	10.706184029579163	0.7453641891479492	0.47794800996780396
80	14.1140466	0.9924733014777303	10.39410811662674	0.7257213592529297	0.435079962015152
81	14.2855406	0.8287113178521395	10.041703701019287	0.8070259094238281	0.5739574432373047
82	14.4548055	0.9330409895628691	10.06932544708252	0.8311867713928223	0.5566547513008118
83	14.629060699999998	0.725162488874048	9.59151017665863	0.7199068069458008	0.4218460023403168
84	14.798865000000001	0.6885264106094837	9.987701714038849	0.6877756118774414	0.38909265398979187
85	14.9712495	0.5715439049527049	9.374094724655151	0.7366042137145996	0.37214547395706177
86	15.141639499999998	0.5532681345939636	9.769054472446442	0.8146364688873291	0.4787014126777649
87	15.3123728	0.9436880713328719	9.39126843214035	0.7029898166656494	0.3987411558628082
88	15.483463200000001	0.6637645154260099	9.063520610332489	0.7675459384918213	0.36212158203125
89	15.653420899999999	0.6292658662423491	9.142058849334717	0.7379927635192871	0.4151473939418793
90	15.8256827	0.6675208313390613	8.987535178661346	0.7960658073425293	0.4289146363735199
91	15.998306099999999	0.5821246569976211	8.936329066753387	0.755892276763916	0.4067176878452301
92	16.1687164	0.9523185677826405	8.51214200258255	0.8434195518493652	0.42292481660842896
93	16.3399523	0.5897871870547533	8.49297147989273	0.7988390922546387	0.39527130126953125
94	16.5119501	0.44357058219611645	8.927347540855408	0.732750415802002	0.4225170314311981
95	16.6816045	0.4816287853755057	8.337114989757538	0.725428581237793	0.384634792804718
96	16.8541053	0.5315898898988962	8.40053540468216	0.7681906223297119	0.4476303160190582
97	17.0237238	0.4802460316568613	8.590360969305038	0.7840049266815186	0.447579950094223
98	17.1951764	0.5364905493333936	8.53065824508667	0.8772130012512207	0.563800036907196
99	17.372174200000003	0.778952244669199	8.818255960941315	0.8002645969390869	0.46107521653175354
100	17.5443128	0.7115912903100252	8.475260704755783	0.8591244220733643	0.5388695001602173
101	17.716402000000002	0.8968331553041935	8.279863357543945	0.7810814380645752	0.45428964495658875
102	17.904525900000003	0.4297394580207765	7.979561924934387	0.7698554992675781	0.38346901535987854
103	18.0894136	0.38165312420460396	7.898322403430939	0.8442502021789551	0.503156304359436
104	18.2587166	0.5705100139603019	7.5116493701934814	0.7611963748931885	0.4670078456401825
105	18.427498	0.7018554545938969	8.233539283275604	0.7237999439239502	0.40459176898002625
106	18.599171300000002	0.44287724746391177	7.5799678564071655	0.7608978748321533	0.42990610003471375
107	18.767207300000003	0.5490647940896451	7.4798078536987305	0.7403743267059326	0.42266160249710083
108	18.941647000000003	0.4257955285720527	7.8565356731414795	0.7220003604888916	0.40964242815971375
109	19.115414100000002	0.3932486097328365	7.647918343544006	0.7278783321380615	0.38588258624076843
110	19.286087000000002	0.7691329270601273	7.601534068584442	0.8172347545623779	0.49322471022605896
111	19.4583126	1.312912629917264	7.376860201358795	0.8115837574005127	0.4805893003940582
112	19.628255099999997	0.5025769677013159	7.3339110016822815	0.7757482528686523	0.364389032125473
113	19.7969005	0.43642752803862095	7.762507140636444	0.7568881511688232	0.3982177674770355
114	19.967098999999997	0.8023102134466171	7.596632599830627	0.7398607730865479	0.4004653990268707
115	20.13572	0.5567756295204163	7.39996075630188	0.757523775100708	0.3798046112060547
116	20.305976	0.5138942888006568	7.668562591075897	0.7644863128662109	0.37121620774269104
117	20.4804824	0.4486080687493086	7.201108872890472	0.7440228462219238	0.3656238615512848
118	20.649655199999998	0.5129027920775115	7.174513399600983	0.6887359619140625	0.3734714686870575
119	20.8412419	0.8055183049291372	7.034560799598694	0.7394468784332275	0.39194488525390625
120	21.031339699999997	1.1324325036257505	6.872373282909393	0.7164299488067627	0.433218777179718
121	21.203499	0.8207724150270224	7.002125442028046	0.8278212547302246	0.4493598937988281
122	21.3738533	0.4971576011739671	7.12216317653656	0.7777705192565918	0.4792453944683075
123	21.544669300000002	0.48822109028697014	7.130624353885651	0.7600667476654053	0.4295688569545746
124	21.7198543	0.583308738656342	6.886136054992676	0.7761824131011963	0.39387473464012146
125	21.893518800000002	0.6235388433560729	6.685644596815109	0.8750045299530029	0.5150913596153259
126	22.0635002	0.9338754918426275	6.83744341135025	0.7787501811981201	0.38034898042678833
127	22.234688300000002	0.7402099007740617	7.074081063270569	0.7378416061401367	0.45037078857421875
128	22.4039534	0.42339435080066323	6.776094436645508	0.7864372730255127	0.3730964660644531
129	22.5756667	0.44994469406083226	6.722514450550079	0.7674474716186523	0.3820953369140625
130	22.745159700000002	0.5566580481827259	6.803833603858948	0.8039329051971436	0.46851465106010437
131	22.914017100000002	0.7770516872406006	6.607977330684662	0.7505245208740234	0.41089972853660583
132	23.0860507	0.4580311877653003	6.3913267850875854	0.844611644744873	0.4362857937812805
133	23.277167900000002	0.4276315002935007	6.361056089401245	0.8092875480651855	0.43098184466362
134	23.4542759	0.4413215732201934	6.947406351566315	0.7304189205169678	0.40446892380714417
135	23.6375113	0.4642012342810631	6.515168190002441	0.7549173831939697	0.3953739106655121
136	23.815213300000003	0.7520540803670883	6.707595646381378	0.8413987159729004	0.4321300685405731
137	23.9941594	0.4883935155812651	6.817443132400513	0.7285425662994385	0.3621025085449219
138	24.1790672	0.62763986364007	6.516297221183777	0.7603392601013184	0.44997674226760864
139	24.3689429	0.6314852386713028	6.1996554136276245	1.2828269004821777	0.8703204989433289
140	24.546037300000002	1.2244176249951124	6.400882661342621	0.7101376056671143	0.3545089662075043
141	24.7403331	0.8756607566028833	6.282592415809631	0.7790517807006836	0.2746647000312805
142	24.9247429	1.4096694979816675	6.1345513463020325	0.8785586357116699	0.40503349900245667
143	25.1101752	0.6406777426600456	6.394185423851013	0.703932523727417	0.37983283400535583
144	25.315530799999998	0.6874393515754491	6.246132850646973	0.8236002922058105	0.5544605255126953
145	25.534627800000003	0.43117988482117653	6.025037467479706	0.8583295345306396	0.3971138000488281
146	25.7073045	0.378415887709707	6.54916924238205	0.78690505027771	0.34200745820999146
147	25.924434499999997	0.8293723626993597	6.2573307156562805	0.9700229167938232	0.526646077632904
148	26.160553299999997	1.2398982848972082	5.805914491415024	0.7888185977935791	0.3083667755126953
149	26.3654661	0.826311438344419	6.400422930717468	0.7112431526184082	0.40110740065574646
150	26.574038799999997	0.573009068146348	6.417645484209061	0.6999626159667969	0.3977676331996918
151	26.771483000000003	0.391789548099041	6.166866302490234	0.7032644748687744	0.3877269923686981
152	26.9589615	0.3411387111991644	6.003296911716461	0.7638726234436035	0.3919486999511719
153	27.1532536	0.930125629529357	6.083339750766754	0.8194191455841064	0.4778099060058594
154	27.347509100000003	1.6212415173649788	5.984386563301086	0.8690431118011475	0.3849655091762543
155	27.533791200000003	1.8376996293663979	5.988321959972382	0.658271312713623	0.31047821044921875
156	27.720111600000003	0.8725125342607498	5.952853947877884	0.7503952980041504	0.3898429870605469
157	27.9233252	0.5262161316350102	5.726688981056213	0.7263593673706055	0.3127174377441406
158	28.148066	0.42507262248545885	6.104820430278778	0.7854254245758057	0.4290637969970703
159	28.3676186	0.44005573727190495	5.883143752813339	0.7470214366912842	0.3969738185405731
160	28.599051000000003	0.43403136217966676	6.013425379991531	0.7412242889404297	0.368621826171875
161	29.2247584	0.48520427849143744	5.979922205209732	0.8570005893707275	0.5546051263809204
162	29.872627699999995	0.5666624251753092	5.743906706571579	0.7298684120178223	0.3747963011264801
163	30.516109899999996	0.8591427952051163	5.8804572224617	0.7882182598114014	0.4662674069404602
164	31.1469631	0.6101888464763761	5.782465636730194	0.916907548904419	0.4774654507637024
165	31.775183899999995	0.6568517256528139	5.709601819515228	0.7225649356842041	0.3760242462158203
166	32.4060805	1.2298963917419314	5.658280968666077	0.7383079528808594	0.32270392775535583
167	33.034363899999995	0.7765516871586442	5.649142384529114	0.8350391387939453	0.4958839416503906
168	33.4488772	0.658035546541214	5.593825042247772	0.7642157077789307	0.35172271728515625
169	33.6359588	0.6689390274696052	5.5049150586128235	0.9177029132843018	0.6042430996894836
170	33.830347499999995	1.0132751697674394	5.451757431030273	0.7520425319671631	0.42346498370170593
171	34.019923399999996	0.657845146022737	5.502039611339569	0.7410647869110107	0.43872031569480896
172	34.2110628	0.512872195802629	5.653415381908417	0.8371784687042236	0.5113781094551086
173	34.404702	0.9253038819879293	5.564901232719421	0.7670755386352539	0.4534992277622223
174	34.5968242	0.8115315930917859	5.489310026168823	0.8060636520385742	0.4775676727294922
175	34.7912336	0.5664681531488895	5.583350419998169	0.7599751949310303	0.33894655108451843
176	34.9861218	1.4323883019387722	5.437874913215637	1.0843029022216797	0.5998443961143494
177	35.1765034	0.5536808362230659	5.6462609469890594	0.7839224338531494	0.38746872544288635
178	35.3711309	0.6470954827964306	5.383534282445908	0.7482876777648926	0.40023842453956604
179	35.562609699999996	1.0267675425857306	5.36979678273201	0.9072494506835938	0.5859508514404297
180	35.7596639	0.6884078439325094	5.218265980482101	0.735748291015625	0.33484306931495667
181	35.9543065	1.3384121973067522	5.395181208848953	0.6649456024169922	0.4890190064907074
182	36.1487099	0.9422949682921171	5.247379511594772	0.8159956932067871	0.39404258131980896
183	36.3428201	0.7337361369282007	5.524806529283524	1.0861241817474365	0.7381763458251953
184	36.5408713	0.810180127620697	5.3167877197265625	0.7477502822875977	0.36664849519729614
185	36.736173799999996	0.6039606994017959	5.266925930976868	0.7754185199737549	0.3811878263950348
186	36.931968399999995	0.4232630576007068	5.238797336816788	0.842571496963501	0.4774700105190277
187	37.127726599999995	1.1311236824840307	5.804900586605072	0.7730584144592285	0.44739875197410583
188	37.3223433	0.38502148166298866	5.553810358047485	0.738306999206543	0.4144817292690277
189	37.5185945	0.38155318005010486	5.378901332616806	0.7940411567687988	0.39233285188674927
190	37.7113066	0.5326337525621057	5.015225440263748	0.7806446552276611	0.4383506774902344
191	37.9075444	0.6636443436145782	4.975316166877747	0.7340686321258545	0.4657333493232727
192	38.1004729	0.5263687361439224	5.1397422552108765	0.7186055183410645	0.4257946014404297
193	38.2957448	0.45123235671781003	4.991220057010651	0.726794958114624	0.37457847595214844
194	38.494245899999996	0.8302479758858681	5.0342570543289185	0.7106685638427734	0.24414749443531036
195	38.6838408	0.6129915555939078	5.0823341608047485	0.8450093269348145	0.47776374220848083
196	38.917266999999995	0.4141018525697291	5.202538311481476	0.7082521915435791	0.38034936785697937
197	39.563834799999995	0.2909964765422046	4.938942730426788	0.8015062808990479	0.4335300624370575
198	40.2167233	0.42270590364933014	5.143407315015793	0.747492790222168	0.4608738124370575
199	40.859789299999996	0.8882390782237053	5.059552818536758	0.7473361492156982	0.3389755189418793
200	41.504158499999996	0.5975105843972415	5.131674766540527	0.7329649925231934	0.3170536160469055
201	42.140045699999995	0.3291100347414613	4.87158203125	0.7707619667053223	0.40047112107276917
202	42.771388699999996	0.38582270650658756	4.900607347488403	0.746288537979126	0.35435372591018677
203	43.4017169	0.6268206618260592	4.978416413068771	0.7531201839447021	0.32682228088378906
204	44.0337263	0.3183566019870341	4.582006245851517	0.7673840522766113	0.36915549635887146
205	44.6691705	0.32019748724997044	4.812327742576599	0.7435564994812012	0.34282952547073364
206	45.2576227	0.4351488878019154	4.9065843522548676	0.8256027698516846	0.4530677795410156
207	45.4518511	0.40563039388507605	4.878578782081604	0.8114697933197021	0.42878419160842896
208	45.649318799999996	0.410662645008415	4.893234103918076	0.7586596012115479	0.37602922320365906
209	45.8420311	0.38324995315633714	4.901274234056473	0.7626078128814697	0.3802177608013153
210	46.0339512	0.37162816151976585	4.883304208517075	0.8221931457519531	0.473318487405777
211	46.2281018	0.4970548409037292	4.770062297582626	0.7639040946960449	0.4026443660259247
212	46.4186554	0.34498378192074597	4.762997210025787	0.724184513092041	0.37221452593803406
213	46.6308528	0.3077484304085374	4.8786641061306	0.7143630981445312	0.40432778000831604
214	46.828877299999995	0.3756166188977659	4.740409731864929	0.7332243919372559	0.3653987944126129
215	47.024507	0.5132616101764143	4.747248858213425	0.7541286945343018	0.3817787170410156
216	47.2155317	0.5479160235263407	4.770670145750046	0.7910606861114502	0.4639316499233246
217	47.4074759	0.3657589312642813	4.740133970975876	0.7189304828643799	0.35242196917533875
218	47.6033128	0.3884765114635229	4.7152701914310455	0.7405548095703125	0.3630557954311371
219	47.8030615	0.7412334633991122	4.908485323190689	0.7168662548065186	0.40831872820854187
220	47.9965352	0.38020136463455856	4.673054665327072	0.7394092082977295	0.42575913667678833
221	48.188829	0.47138842241838574	4.738315969705582	0.7425878047943115	0.39418449997901917
222	48.39561	0.5360195240937173	4.689688175916672	0.7541842460632324	0.35774803161621094
223	48.5996044	0.3687266781926155	4.574910014867783	0.9314422607421875	0.5355808138847351
224	48.7958882	0.7649683132767677	4.545666486024857	0.8024685382843018	0.43834230303764343
225	49.0060411	0.3247192525304854	4.620757967233658	0.783862829208374	0.4071899354457855
226	49.1998013	0.46685496997088194	4.751124352216721	0.7470669746398926	0.36333999037742615
227	49.389823199999995	0.4595358744263649	4.7157600820064545	0.7151103019714355	0.343130499124527
228	49.5804851	0.4582741423510015	4.625484138727188	0.8853042125701904	0.46111565828323364
229	49.7900415	0.6351371565833688	4.6728580594062805	0.7728581428527832	0.3881172239780426
230	49.9789562	0.5714006135240197	4.461662173271179	0.7873737812042236	0.4189895689487457
231	50.275120099999995	0.5441822144202888	4.53108137845993	0.7376046180725098	0.41315537691116333
232	50.914867799999996	0.4049531251657754	4.66368842124939	0.7073497772216797	0.3242546021938324
233	51.4984575	0.2954068770632148	4.710855185985565	0.7002615928649902	0.35140952467918396
234	52.0810313	0.34906526817940176	4.602289855480194	0.7300183773040771	0.39473459124565125
235	52.7115386	0.35666032903827727	4.529953509569168	0.7373812198638916	0.366559237241745
236	53.3507718	0.257956407032907	4.552839994430542	0.7473185062408447	0.35686227679252625
237	53.9896807	0.3331854622811079	4.533911347389221	0.7026772499084473	0.3757644593715668
238	54.5776896	0.3174001898150891	4.531305432319641	0.7238483428955078	0.36075136065483093
239	55.1570734	0.2729244267102331	4.552050352096558	0.7191407680511475	0.35896721482276917
240	55.7857677	0.32415000069886446	4.548613458871841	0.803624153137207	0.4614242613315582
241	56.411746799999996	0.40148585569113493	4.587722063064575	0.7179384231567383	0.36180001497268677
242	57.0412232	0.32876258908072487	4.548300236463547	0.7269103527069092	0.36759454011917114
243	57.680076299999996	0.31228149170055985	4.549304842948914	0.7171144485473633	0.3803977966308594
244	57.8795177	0.3075725333765149	4.505968779325485	0.7377793788909912	0.3816078305244446
245	58.071478899999995	0.3482712171971798	4.479240924119949	0.7221853733062744	0.3601566255092621
246	58.2645127	0.321598450653255	4.395897626876831	0.7426865100860596	0.371694952249527
247	58.4514419	0.5599119956605136	4.424089133739471	0.717186450958252	0.4010593593120575
248	58.6543194	0.41276042768731713	4.541769951581955	0.741236686706543	0.4401542842388153
249	58.837814	0.498051168397069	4.378961235284805	0.727156400680542	0.37472420930862427
250	59.022464	0.47937340941280127	4.3713812828063965	0.8893237113952637	0.49810561537742615
251	59.2104275	0.4017183813266456	4.209276854991913	0.7709846496582031	0.4343765377998352
252	59.510063599999995	0.31501657143235207	4.3991539478302	0.7133634090423584	0.35288506746292114
253	60.140481	0.33430048171430826	4.273601710796356	0.7082273960113525	0.3849586546421051
254	60.7193686	0.434535926557146	4.280987471342087	0.7216029167175293	0.4289382994174957
255	61.308629399999994	0.46999711357057095	4.429004341363907	0.7196657657623291	0.3694950044155121
256	61.888944099999996	0.5363021614030004	4.142657354474068	0.8383216857910156	0.47497445344924927
257	62.519041699999995	0.8741993941366673	4.388414919376373	0.7594614028930664	0.4117317199707031
258	63.1530622	0.9663615887984633	4.214932441711426	0.7448208332061768	0.4048805236816406
259	63.7146397	0.7359221549704671	4.260239779949188	0.7067792415618896	0.3449939787387848
260	64.00580120000001	0.3149400483816862	4.292691648006439	0.7172207832336426	0.32526665925979614
261	64.20605230000001	0.4236456314101815	4.183386445045471	0.7435591220855713	0.3469070494174957
262	64.3909503	0.4557079987716861	4.310376614332199	0.7458806037902832	0.39012184739112854
263	64.5824798	0.3028886020183563	4.309211403131485	0.7156260013580322	0.382974237203598
264	64.7811145	0.3379144021309912	4.238649308681488	0.7399225234985352	0.4397457242012024
265	65.02262110000001	0.4011811469681561	4.2762755155563354	0.8379456996917725	0.46565207839012146
266	65.2235883	0.6900807321071625	4.2617263197898865	0.7265655994415283	0.38793641328811646
267	65.4087037	0.5373276225291193	4.160503447055817	0.8476006984710693	0.47696343064308167
268	65.607264	0.41167593467980623	4.516559273004532	0.7229082584381104	0.3147018551826477
269	65.8020032	0.36657491605728865	4.211120933294296	0.7203261852264404	0.3405033051967621
270	66.00203660000001	0.37120549310930073	4.2777349054813385	0.6897401809692383	0.3751976191997528
271	66.1952564	0.41494978428818285	4.4152374267578125	0.7242856025695801	0.3391040861606598
272	66.3805607	0.6192859064321965	4.120975971221924	0.786919116973877	0.41452980041503906
273	66.56275600000001	0.4026511076372117	4.284834057092667	0.8267335891723633	0.41249924898147583
274	66.7474519	0.673218036419712	4.24623903632164	0.9007415771484375	0.4748954772949219
275	66.93015580000001	0.8664608839899302	4.191712021827698	0.7090437412261963	0.3658287227153778
276	67.11041010000001	0.6141484752297401	4.1560142040252686	0.8044962882995605	0.38198205828666687
277	67.298472	0.38927275175228715	4.203322887420654	0.7663602828979492	0.37435340881347656
278	67.4814825	0.41452485602349043	4.140007644891739	0.7451438903808594	0.3945861756801605
279	67.67792030000001	0.42023061169311404	4.0690774619579315	0.9132401943206787	0.5371219515800476
280	67.8689305	0.588008782826364	4.181310176849365	0.7163999080657959	0.3188808560371399
281	68.06531530000001	0.4744081241078675	4.22505858540535	0.7287864685058594	0.3342563807964325
282	68.2593468	0.7243606997653842	4.099068760871887	0.933457612991333	0.5069324374198914
283	68.4506298	0.38523904571775347	4.057785362005234	0.7030746936798096	0.36854591965675354
284	68.6441688	0.2914227080764249	4.277003228664398	0.7035412788391113	0.3428630828857422
285	68.8308105	0.34646311728283763	4.24395626783371	0.7490336894989014	0.3916793763637543
286	69.00894670000001	0.478208486456424	3.959925949573517	0.7970011234283447	0.44477614760398865
287	69.1877858	0.4093245714902878	4.223605006933212	0.7341165542602539	0.3728351593017578
288	69.3692645	0.3093541731359437	4.118937730789185	0.7454972267150879	0.346152126789093
289	69.6257904	0.35311572649516165	3.9525923430919647	0.8343319892883301	0.46378859877586365
290	69.86747910000001	0.2609618129208684	4.008156448602676	0.7637946605682373	0.4046058654785156
291	70.24912570000001	0.2878147214651108	4.050596117973328	0.7876553535461426	0.43221017718315125
292	70.8832028	0.3686930807889439	4.116789638996124	0.95149827003479	0.5582413077354431
293	71.53488700000001	0.6316755060106516	4.068862587213516	0.7341828346252441	0.32417717576026917
294	72.17351740000001	0.8261132398620248	4.116140902042389	0.7331104278564453	0.42367860674858093
295	72.8053879	0.4149780971929431	3.9921091198921204	0.7413454055786133	0.4123653471469879
296	73.430998	0.2926971341948956	4.047585129737854	0.7288150787353516	0.35732612013816833
297	74.0562019	0.38671442633494735	4.097116947174072	0.7031950950622559	0.3596633970737457
298	74.68253800000001	0.35224317002575845	3.9600460529327393	0.8955788612365723	0.48785629868507385
299	75.3085764	0.9510625973343849	4.03804212808609	0.7851941585540771	0.44267043471336365
300	75.507869	0.6427121665328741	3.99262273311615	0.7668464183807373	0.33884963393211365
301	75.70628830000001	0.3582270434126258	4.0017238557338715	0.7356975078582764	0.36343422532081604
302	75.9013506	0.30272501637227833	4.015775114297867	0.7261769771575928	0.3975856900215149
303	76.09481960000001	0.7353533823043108	4.267113506793976	0.7407023906707764	0.4481082856655121
304	76.29247210000001	0.34982988057890907	3.914611667394638	0.693659782409668	0.37597352266311646
305	76.4879935	0.4350037071853876	4.137952476739883	0.7992563247680664	0.4163379669189453
306	76.68720950000001	0.2686269674450159	3.9591729044914246	0.7187490463256836	0.3629875183105469
307	76.8796609	0.36520634312182665	3.871564418077469	0.7888994216918945	0.4654884338378906
308	77.07659310000001	0.4459719907026738	3.9338265657424927	0.7278385162353516	0.3839256465435028
309	77.2693914	0.6661741239950061	4.010382652282715	0.7250206470489502	0.35489922761917114
310	77.4692926	0.2515407926402986	3.882327228784561	0.7693517208099365	0.38168221712112427
311	77.66465980000001	0.3712363885715604	3.951136589050293	0.7413480281829834	0.3808631896972656
312	77.86248520000001	0.3742639522533864	3.78119158744812	0.7143778800964355	0.34860458970069885
313	78.055192	0.26398962549865246	3.9714031517505646	0.6905961036682129	0.35765036940574646
314	78.2478603	0.39910748321563005	3.8143517076969147	0.7675726413726807	0.3524540066719055
315	78.4390698	0.2918901308439672	4.03784966468811	0.7232146263122559	0.35025712847709656
316	78.63267660000001	0.277180977165699	4.022681087255478	0.7647950649261475	0.3817867338657379
317	78.82817990000001	0.40348875895142555	3.920660823583603	0.7470836639404297	0.27637749910354614
318	79.02497840000001	0.485369912115857	3.781286835670471	0.8147232532501221	0.36181145906448364
319	79.22237580000001	0.3179324925877154	3.8546231985092163	0.7106750011444092	0.3354194760322571
